id;vehicles_per_day;strassen_laenge;Unfaelle_todesfolge;Unfaelle_schwer;Unfaelle_leicht;real_labels_print;cnn_prediction;x_coord_print;y_coord_print
1725;19263;2.865;0;1;10;0;0;2650950.0;1248960.0
1726;31048;Jan 59;1;2;12;0;0;2737280.0;1254300.0
1727;922;1.735;0;1;12;2;2;2599000.0;1224190.0
1728;2336;Mär 87;0;8;51;1;1;2746870.0;1255380.0
1729;635;0.805;0;1;2;3;3;2707960.0;1172800.0
1730;912;1.025;0;1;0;3;3;2739240.0;1263780.0
1731;1410;1.585;0;2;1;2;2;2661420.0;1241100.0
1732;460;0.985;0;0;1;3;2;2711350.0;1267060.0
1733;3901;1.165;0;2;2;1;1;2648650.0;1267850.0
1734;2454;1.065;0;3;6;2;0;2592650.0;1217650.0
1735;628;0.655;0;1;1;3;3;2528720.0;1165210.0
1736;1158;0.875;0;1;5;3;3;2799710.0;1172400.0
1737;1530;Jan 32;0;0;2;2;2;2670250.0;1226470.0
1738;1438;0.68;0;1;1;3;0;2522990.0;1163150.0
1739;7849;0.895;0;1;5;1;2;2697480.0;1227260.0
1740;153;0.85;0;1;1;4;3;2690550.0;1227120.0
1741;1853;1.665;0;0;1;1;1;2723820.0;1240970.0
1742;5893;Mär 18;0;5;11;1;1;2678200.0;1228030.0
1743;2801;1.225;0;0;4;1;2;2629190.0;1256590.0
1744;768;0.9450000000000001;0;0;0;0;2;2727210.0;1254170.0
1745;6237;02. Sep;0;1;17;1;1;2721530.0;1256400.0
1746;10240;Jan 32;0;0;3;1;1;2592090.0;1224490.0
1747;232;0.75;0;1;0;4;0;2629420.0;1221740.0
1748;7819;02. Feb;1;2;3;1;1;2711180.0;1232830.0
1749;182;0.665;0;1;0;4;0;2590720.0;1227000.0
1750;374;0.995;0;0;1;3;3;2654480.0;1209010.0
1751;21962;Apr 42;1;12;88;0;0;2685580.0;1252610.0
1752;1876;Apr 28;1;39;190;1;1;2681910.0;1248970.0
1753;2686;1.145;2;5;10;2;1;2564670.0;1130040.0
1754;2019;0.71;0;1;3;2;2;2760420.0;1198990.0
1755;192;0.8300000000000001;0;0;0;0;0;2731520.0;1272710.0
1756;460;0.735;0;0;1;3;2;2601060.0;1229510.0
1757;1259;01. Aug;0;2;9;2;1;2701590.0;1113990.0
1758;1406;Jan 34;0;0;8;2;1;2611130.0;1231410.0
1759;380;Jan 28;0;1;4;3;3;2620660.0;1226550.0
1760;10457;1.665;0;0;3;1;0;2724940.0;1275610.0
1761;13546;2.495;0;3;12;0;0;2704670.0;1228120.0
1762;876;1.105;0;2;1;3;3;2505970.0;1124550.0
1763;646;0.93;0;0;0;0;3;2701320.0;1191460.0
1764;1751;1.675;0;2;4;2;1;2544230.0;1155270.0
1765;5348;1.585;0;0;0;0;1;2692480.0;1230260.0
1766;397;0.895;0;0;0;0;0;2637350.0;1235130.0
1767;533;Jan 34;0;0;0;0;0;2553450.0;1215720.0
1768;295;0.875;0;0;0;0;3;2553410.0;1183910.0
1769;1079;1.075;0;0;0;0;3;2706940.0;1252450.0
1770;98;0.665;0;1;3;4;3;2590300.0;1118920.0
1771;335;0.87;0;0;0;0;0;2544390.0;1174320.0
1772;2281;1.5050000000000001;0;1;8;1;1;2737790.0;1268510.0
1773;1472;0.9400000000000001;0;0;3;2;2;2755500.0;1236410.0
1774;1630;1.585;0;2;4;2;2;2679430.0;1258040.0
1775;812;0.675;0;0;0;0;0;2727460.0;1260470.0
1776;614;1.565;0;3;6;3;2;2759890.0;1191810.0
1777;2648;0.65;0;2;2;2;3;2695410.0;1266560.0
1778;4363;1.455;0;4;11;1;2;2695680.0;1226450.0
1779;364;1.405;0;0;0;0;3;2550160.0;1179120.0
1780;1655;01. Jul;0;1;7;2;2;2699090.0;1264500.0
1781;682;0.8;0;0;0;0;0;2752640.0;1180280.0
1782;639;0.66;0;0;4;3;3;2742210.0;1243170.0
1783;1888;0.905;0;0;0;0;3;2551790.0;1210970.0
1784;2531;0.6900000000000001;0;0;1;2;3;2614920.0;1266500.0
1785;8467;1.345;0;0;18;1;1;2704230.0;1240760.0
1786;582;0.8;0;0;1;3;2;2617090.0;1201070.0
1787;1264;1.835;0;1;2;2;0;2590030.0;1115550.0
1788;817;0.865;0;0;1;3;2;2678860.0;1272490.0
1789;543;1.885;0;2;8;3;2;2653790.0;1230580.0
1790;866;0.92;0;0;0;0;3;2651860.0;1263660.0
1791;5254;1.705;0;1;14;1;1;2688590.0;1243420.0
1792;4088;Feb 24;0;0;6;1;2;2735930.0;1255370.0
1793;156;0.9400000000000001;0;0;0;0;3;2646510.0;1234670.0
1794;437;01. Mär;0;1;0;3;0;2567770.0;1124760.0
1795;3095;0.77;0;0;0;0;2;2663690.0;1247260.0
1796;381;0.685;0;0;0;0;0;2625200.0;1263890.0
1797;1936;4.175;1;3;9;1;1;2548950.0;1194260.0
1798;4242;0.68;0;0;5;1;1;2728460.0;1267720.0
1799;6148;1.2550000000000001;0;7;21;1;1;2620330.0;1265290.0
1800;483;0.645;0;0;0;0;3;2579090.0;1253580.0
1801;1752;3.495;0;7;38;1;2;2600760.0;1201610.0
1802;2768;1.475;0;0;9;1;2;2580810.0;1188160.0
1803;2238;01. Jun;1;1;2;2;2;2658350.0;1249160.0
1804;2630;0.78;0;0;2;2;2;2639340.0;1235630.0
1805;455;1.075;0;2;5;3;1;2684970.0;1268960.0
1806;143;0.8200000000000001;0;1;4;4;3;2603240.0;1196820.0
1807;7403;0.855;0;1;5;1;1;2678480.0;1261760.0
1808;705;0.64;0;0;0;0;0;2672160.0;1234710.0
1809;912;2.465;0;1;5;2;1;2689640.0;1237210.0
1810;2717;01. Feb;0;1;4;2;1;2666000.0;1216370.0
1811;1848;0.76;0;0;3;2;3;2704730.0;1243130.0
1812;13345;Feb 29;0;1;3;1;2;2655680.0;1256880.0
1813;90;0.8300000000000001;0;0;0;0;0;2541720.0;1207630.0
1814;689;Feb 89;1;4;15;2;1;2756590.0;1208360.0
1815;967;0.785;0;0;0;0;3;2669860.0;1233740.0
1816;3812;1.375;0;4;18;1;1;2722310.0;1256630.0
1817;1596;0.84;0;1;2;2;0;2569080.0;1134290.0
1818;289;01. Nov;0;0;0;0;3;2542380.0;1169590.0
1819;2201;0.73;0;0;2;2;0;2584690.0;1224100.0
1820;831;0.755;0;0;0;0;0;2542760.0;1160910.0
1821;1868;3.6750000000000003;0;13;27;1;1;2641360.0;1129660.0
1822;695;2.075;0;8;1;3;2;2606790.0;1127760.0
1823;128;0.78;0;0;2;4;3;2565900.0;1196810.0
1824;617;1.875;0;0;7;2;2;2700710.0;1258500.0
1825;1307;Jan 27;0;0;2;2;2;2566970.0;1191490.0
1826;783;1.7550000000000001;0;1;5;2;2;2738920.0;1242660.0
1827;537;1.6600000000000001;0;3;3;3;2;2621200.0;1167850.0
1828;258;0.9500000000000001;0;0;0;0;2;2696370.0;1254360.0
1829;568;0.865;0;2;1;3;3;2545910.0;1201840.0
1830;280;0.67;0;1;0;4;0;2511210.0;1151520.0
1831;7442;2.445;0;1;1;1;0;2722630.0;1120480.0
1832;1237;Jan 44;0;0;1;2;0;2724500.0;1271180.0
1833;4655;0.775;0;1;1;2;3;2558160.0;1209450.0
1834;2802;0.725;0;4;4;2;0;2629050.0;1231180.0
1835;9955;3.605;0;5;24;0;0;2610510.0;1184810.0
1836;4518;0.685;0;1;5;2;2;2572000.0;1161020.0
1837;1161;0.85;0;1;0;3;1;2540330.0;1168630.0
1838;1183;0.84;0;0;2;2;2;2509530.0;1163780.0
1839;1143;0.685;0;0;1;3;3;2616210.0;1250900.0
1840;2524;0.81;0;0;3;2;2;2626750.0;1228610.0
1841;4288;03. Aug;0;0;35;1;0;2632690.0;1169500.0
1842;587;1.205;0;0;0;0;0;2726970.0;1246020.0
1843;708;0.68;0;0;1;3;0;2719390.0;1253510.0
1844;1819;0.73;0;1;2;2;3;2732260.0;1242760.0
1845;1675;0.805;0;0;0;0;3;2648890.0;1266850.0
1846;340;1.235;0;0;3;3;3;2602830.0;1222180.0
1847;727;0.75;0;4;4;3;3;2625200.0;1186050.0
1848;1309;0.715;0;0;2;3;0;2595170.0;1207060.0
1849;1358;0.67;0;0;2;3;3;2709340.0;1119380.0
1850;388;0.81;0;0;1;3;0;2556130.0;1177750.0
1851;1557;Jan 43;0;2;0;2;3;2716250.0;1081880.0
1852;3521;3.1350000000000002;0;17;69;1;0;2535750.0;1153580.0
1853;588;0.67;0;0;0;0;2;2567570.0;1122070.0
1854;227;1.105;0;0;1;3;3;2583170.0;1202840.0
1855;8929;Jan 87;0;0;2;1;1;2540950.0;1187010.0
1856;1355;2.345;0;1;18;1;1;2690900.0;1192870.0
1857;15571;2.225;0;1;11;0;0;2765980.0;1257030.0
1858;8055;1.285;0;2;0;1;1;2631660.0;1266940.0
1859;432;0.89;0;0;0;0;3;2729270.0;1250730.0
1860;1466;1.055;0;0;3;2;3;2731190.0;1242550.0
1861;966;1.735;0;2;5;2;2;2685650.0;1236920.0
1862;18459;02. Mai;0;6;8;0;0;2560670.0;1140310.0
1863;494;0.645;0;0;0;0;0;2624770.0;1256780.0
1864;199;0.67;0;0;0;0;0;2626200.0;1246360.0
1865;1789;Feb 34;0;2;0;2;1;2668060.0;1269480.0
1866;1457;Jan 62;0;3;3;2;2;2612240.0;1212610.0
1867;720;Jan 26;0;3;4;3;0;2607950.0;1178750.0
1868;177;0.9550000000000001;1;0;0;4;3;2551900.0;1148110.0
1869;249;0.7000000000000001;0;0;3;3;2;2763090.0;1249790.0
1870;1145;01. Aug;0;0;1;2;3;2759860.0;1255480.0
1871;1187;1.195;0;2;4;2;2;2552550.0;1155960.0
1872;303;1.195;0;0;0;0;0;2605680.0;1222620.0
1873;4167;1.285;0;1;2;1;1;2622910.0;1167880.0
1874;593;1.225;0;0;1;3;2;2682050.0;1151410.0
1875;166;0.965;0;0;0;0;0;2543260.0;1177150.0
1876;2342;2.025;0;5;16;1;1;2704960.0;1231770.0
1877;12078;Jan 81;0;1;5;1;1;2723990.0;1221390.0
1878;1658;0.93;0;0;1;2;3;2580840.0;1231540.0
1879;1971;2.355;0;1;9;1;2;2499760.0;1113770.0
1880;271;0.6950000000000001;0;1;1;3;2;2728920.0;1122360.0
1881;435;1.295;0;1;0;3;2;2591850.0;1246450.0
1882;114;0.6950000000000001;0;0;0;0;0;2565630.0;1186730.0
1883;238;0.81;0;0;1;3;0;2586730.0;1248330.0
1884;1715;0.885;0;0;0;0;3;2731900.0;1263530.0
1885;14707;2.6750000000000003;0;1;9;0;0;2533210.0;1169020.0
1886;9658;3.185;0;6;17;1;0;2756910.0;1222030.0
1887;3978;1.175;0;5;11;1;1;2723280.0;1246150.0
1888;5482;1.955;0;2;13;1;1;2650770.0;1226530.0
1889;2691;1.145;0;3;3;2;2;2659160.0;1270110.0
1890;4538;0.41500000000000004;0;1;7;2;2;2550920.0;1138500.0
1891;1186;Jan 32;0;0;3;2;2;2688480.0;1287710.0
1892;1002;0.98;0;1;1;3;3;2510110.0;1152320.0
1893;18364;2.735;0;2;7;0;1;2643240.0;1242000.0
1894;9096;0.875;1;0;4;1;1;2612670.0;1180690.0
1895;1727;0.705;0;1;5;2;2;2651300.0;1251900.0
1896;1657;1.625;1;1;6;2;2;2630130.0;1197220.0
1897;2735;Jan 52;0;2;7;1;2;2645810.0;1258660.0
1898;191;0.675;0;0;0;0;3;2527900.0;1179590.0
1899;5856;2.8000000000000003;0;0;2;1;0;2690270.0;1176270.0
1900;3053;0.98;0;1;2;2;2;2664030.0;1250050.0
1901;3899;Feb 25;1;8;42;1;1;2647940.0;1212450.0
1902;924;0.805;0;1;0;3;3;2687360.0;1212770.0
1903;8100;Jan 76;0;3;15;1;1;2611190.0;1185400.0
1904;430;Jan 74;0;3;2;3;1;2723610.0;1216950.0
1905;868;Jan 42;0;1;6;2;0;2728380.0;1181920.0
1906;1860;1.195;0;0;6;2;2;2743950.0;1258820.0
1907;916;0.74;0;1;0;3;0;2693680.0;1238820.0
1908;716;0.84;0;0;1;3;3;2569340.0;1202120.0
1909;773;Jan 72;0;3;2;3;2;2593650.0;1236070.0
1910;13589;Jun 44;1;23;89;0;0;2613320.0;1266350.0
1911;95;0.915;0;1;1;4;0;2661250.0;1272820.0
1912;257;0.8300000000000001;0;0;1;3;0;2586960.0;1248170.0
1913;4312;0.8250000000000001;0;1;0;2;0;2641290.0;1174310.0
1914;700;0.665;0;0;1;3;0;2727830.0;1267430.0
1915;2606;1.805;0;4;7;1;1;2537930.0;1158670.0
1916;13467;2.085;0;0;17;0;0;2760100.0;1195820.0
1917;1963;01. Mär;0;0;1;2;1;2610510.0;1263850.0
1918;7482;1.405;1;8;39;1;1;2577130.0;1182800.0
1919;1332;0.765;0;2;2;3;0;2597680.0;1202610.0
1920;1727;0.47500000000000003;0;0;1;3;0;2667920.0;1207280.0
1921;489;Jan 28;0;0;0;0;2;2577810.0;1191850.0
1922;643;0.66;0;0;1;3;0;2528760.0;1165680.0
1923;796;0.71;0;0;0;0;3;2609090.0;1184130.0
1924;1475;Jan 27;0;0;2;2;2;2548910.0;1158590.0
1925;3853;1.565;0;1;7;1;1;2671030.0;1247280.0
1926;1226;0.66;0;0;2;3;0;2623220.0;1217090.0
1927;2628;2.0;0;1;15;1;1;2614480.0;1195950.0
1928;842;1.695;0;2;4;2;1;2718770.0;1098930.0
1929;2056;1.865;1;0;6;1;1;2572340.0;1108200.0
1930;3106;0.64;0;0;2;2;2;2654100.0;1255470.0
1931;24185;1.555;0;1;2;0;0;2535570.0;1177750.0
1932;1399;Mär 21;0;4;36;1;1;2698600.0;1262850.0
1933;1316;1.155;0;1;8;2;2;2618560.0;1206650.0
1934;289;0.89;0;0;0;0;0;2759590.0;1174200.0
1935;8580;2.025;0;0;6;1;1;2588050.0;1218750.0
1936;2966;0.905;0;5;15;2;2;2672310.0;1215260.0
1937;832;0.745;0;1;1;3;4;2545830.0;1211250.0
1938;1463;Feb 46;0;8;23;1;1;2638030.0;1237360.0
1939;773;0.72;0;0;2;3;3;2558370.0;1145720.0
1940;3476;Jan 83;0;3;10;1;1;2575670.0;1202180.0
1941;5928;0.685;1;1;0;2;1;2571630.0;1206450.0
1942;604;Jan 53;0;1;0;3;0;2616110.0;1180460.0
1943;547;0.925;0;0;1;3;0;2714580.0;1246150.0
1944;302;0.66;0;0;0;0;2;2695440.0;1152230.0
1945;1216;02. Jul;0;1;4;2;2;2676940.0;1280280.0
1946;323;0.75;0;0;1;3;0;2617180.0;1189040.0
1947;1841;Mär 35;0;6;18;1;1;2699210.0;1240500.0
1948;31941;2.3000000000000003;0;1;18;0;0;2612470.0;1230340.0
1949;412;1.215;0;1;2;3;2;2723560.0;1119510.0
1950;609;0.68;0;0;3;3;2;2665170.0;1189230.0
1951;1418;0.85;0;0;0;0;0;2588600.0;1121410.0
1952;4018;02. Feb;0;2;21;1;1;2678520.0;1252470.0
1953;12729;Apr 95;0;2;25;0;0;2621800.0;1265040.0
1954;497;Jan 36;0;0;0;0;2;2590910.0;1211340.0
1955;13717;Feb 79;0;2;8;0;0;2574320.0;1182920.0
1956;15289;01. Mai;1;1;0;1;1;2750110.0;1261940.0
1957;1600;0.81;0;0;1;2;1;2597410.0;1150580.0
1958;2569;0.67;0;0;1;2;3;2563730.0;1213940.0
1959;8883;1.305;2;13;19;1;1;2502710.0;1115380.0
1960;3347;Mär 13;1;1;7;1;1;2750020.0;1213380.0
1961;10133;Jan 92;0;0;5;1;1;2735520.0;1219610.0
1962;1069;1.225;0;0;4;2;3;2757110.0;1256330.0
1963;2061;Feb 15;0;10;22;1;1;2705940.0;1114940.0
1964;3918;1.6400000000000001;0;4;6;1;1;2585270.0;1224400.0
1965;2640;4.5600000000000005;3;15;87;1;1;2678650.0;1249440.0
1966;120;0.55;0;0;0;0;3;2643050.0;1261410.0
1967;482;0.785;0;0;1;3;0;2562700.0;1192580.0
1968;417;0.6900000000000001;0;1;0;3;3;2652220.0;1116850.0
1969;515;0.71;0;0;1;3;2;2562670.0;1189660.0
1970;138;0.84;0;0;1;3;2;2548770.0;1180080.0
1971;761;1.575;0;1;0;3;2;2593620.0;1123290.0
1972;673;0.915;0;0;1;3;3;2768490.0;1189550.0
1973;187;1.185;0;0;0;0;0;2637280.0;1248740.0
1974;1263;Jan 41;0;0;1;2;2;2696060.0;1255220.0
1975;303;0.75;0;0;0;0;4;2566590.0;1187490.0
1976;3574;0.9450000000000001;0;0;7;1;1;2663860.0;1271010.0
1977;4627;Jan 32;0;2;8;1;2;2575820.0;1202030.0
1978;379;Jan 21;0;2;1;3;0;2566360.0;1173300.0
1979;1405;1.5250000000000001;0;0;2;2;2;2741810.0;1265380.0
1980;2496;01. Nov;0;0;4;2;1;2715360.0;1226020.0
1981;434;0.905;0;0;0;0;0;2741890.0;1217500.0
1982;6841;4.225;1;5;36;1;0;2590730.0;1193560.0
1983;346;Jan 27;0;0;1;3;0;2513560.0;1149810.0
1984;381;1.855;0;0;1;3;0;2643160.0;1131320.0
1985;944;1.945;0;0;0;0;2;2522180.0;1151880.0
1986;1099;1.175;0;1;0;3;3;2518640.0;1152550.0
1987;1554;2.205;0;4;10;2;2;2502270.0;1130890.0
1988;3634;1.605;0;7;10;1;1;2557640.0;1144660.0
1989;295;1.285;0;0;0;0;3;2524520.0;1154430.0
1990;5394;1.895;0;1;8;1;1;2722770.0;1221880.0
1991;1132;2.345;0;1;5;2;1;2720280.0;1252700.0
1992;1548;1.565;1;0;7;2;2;2579740.0;1211000.0
1993;15117;2.1350000000000002;0;0;9;0;1;2759180.0;1260820.0
1994;809;Jan 31;0;0;0;0;1;2568920.0;1189970.0
1995;1831;0.725;0;0;2;2;3;2755540.0;1235610.0
1996;5838;2.395;0;0;1;1;1;2570230.0;1194220.0
1997;460;Jan 57;0;1;1;3;3;2708770.0;1096370.0
1998;536;0.965;0;0;0;0;3;2544830.0;1164850.0
1999;407;0.9550000000000001;0;1;0;3;3;2763910.0;1256720.0
2000;295;Jan 79;0;1;0;3;2;2662610.0;1225420.0
2001;1016;1.655;0;1;3;2;2;2634590.0;1226480.0
2002;22368;2.275;0;3;17;0;0;2611440.0;1226080.0
2003;104;0.725;0;0;0;0;0;2633260.0;1236210.0
2004;420;0.6900000000000001;0;0;0;0;0;2580830.0;1196560.0
2005;673;1.0;0;0;1;3;3;2589260.0;1152040.0
2006;3596;Apr 61;0;14;46;1;1;2723430.0;1077460.0
2007;2659;1.945;0;1;11;1;2;2611770.0;1224930.0
2008;10154;0.64;0;3;8;1;2;2722520.0;1215380.0
2009;1021;0.665;0;0;1;3;0;2732150.0;1249690.0
2010;147;0.735;0;0;0;0;3;2695990.0;1271600.0
2011;2431;0.92;0;1;2;2;1;2622810.0;1167830.0
2012;11068;4.425;1;2;10;0;0;2766410.0;1258580.0
2013;449;1.595;0;0;4;3;2;2618590.0;1250730.0
2014;2158;0.78;0;0;3;2;2;2765950.0;1135400.0
2015;1103;1.425;0;0;3;2;2;2693860.0;1240310.0
2016;379;0.68;0;0;1;3;0;2628160.0;1172560.0
2017;366;0.755;0;0;0;0;0;2623770.0;1256100.0
2018;3269;02. Jan;0;8;21;1;1;2575990.0;1198290.0
2019;2825;0.865;0;1;4;2;3;2582580.0;1206190.0
2020;2965;0.66;0;1;1;2;2;2540650.0;1198990.0
2021;6478;3.4050000000000002;0;6;28;1;1;2684050.0;1254810.0
2022;1186;0.885;0;0;1;2;3;2699530.0;1203930.0
2023;9309;04. Jul;0;8;20;0;0;2678170.0;1250420.0
2024;247;0.685;0;0;0;0;3;2691000.0;1134520.0
2025;2309;2.595;0;6;24;1;1;2608180.0;1261150.0
2026;3473;1.2750000000000001;0;3;17;1;2;2618950.0;1236220.0
2027;5997;Jan 67;0;0;1;1;0;2587830.0;1192810.0
2028;319;1.2650000000000001;0;1;1;3;3;2701810.0;1259340.0
2029;270;1.095;0;0;1;3;3;2593090.0;1123680.0
2030;2559;0.755;0;0;3;2;2;2606090.0;1251600.0
2031;176;1.0150000000000001;0;0;2;3;3;2607370.0;1234930.0
2032;4102;0.715;0;0;1;1;1;2744980.0;1158110.0
2033;162;0.7000000000000001;0;0;0;0;0;2693700.0;1138390.0
2034;3116;0.8300000000000001;0;1;3;2;1;2620910.0;1258620.0
2035;698;0.735;0;0;0;0;3;2760680.0;1249720.0
2036;926;Jan 74;0;0;4;2;2;2607270.0;1213840.0
2037;18682;4.775;0;4;50;0;0;2677110.0;1228490.0
2038;2793;0.87;0;0;1;2;2;2694920.0;1274040.0
2039;1071;0.79;0;0;0;0;2;2682400.0;1232900.0
2040;159;0.745;0;0;0;0;0;2623830.0;1224130.0
2041;172;0.655;1;0;1;4;3;2518430.0;1147010.0
2042;3388;0.705;0;0;3;2;2;2612620.0;1261400.0
2043;211;01. Mai;0;1;0;3;0;2670160.0;1197880.0
2044;417;1.885;0;0;2;3;1;2751880.0;1228380.0
2045;166;0.67;0;0;1;3;3;2614220.0;1225240.0
2046;1556;0.785;0;0;5;2;2;2576090.0;1171440.0
2047;765;01. Apr;0;0;0;0;2;2632700.0;1221580.0
2048;1375;Mär 94;0;10;36;1;1;2706880.0;1235780.0
2049;11860;Feb 68;0;4;2;1;0;2758480.0;1260770.0
2050;2385;2.015;0;1;5;1;1;2645270.0;1239590.0
2051;2543;01. Aug;0;0;11;2;3;2736180.0;1183790.0
2052;1219;1.455;0;2;4;2;3;2533440.0;1196210.0
2053;2559;Jan 17;0;0;4;1;2;2650690.0;1136890.0
2054;126;Jan 84;0;0;1;3;3;2704730.0;1149360.0
2055;280;0.915;0;4;2;3;2;2641580.0;1252650.0
2056;10285;2.035;0;1;7;1;1;2738460.0;1219930.0
2057;571;01. Aug;0;0;0;0;2;2679870.0;1231220.0
2058;380;1.235;0;0;0;0;3;2616900.0;1214770.0
2059;3174;2.065;0;1;12;1;1;2660030.0;1264410.0
2060;639;0.725;0;0;0;0;0;2643770.0;1132750.0
2061;1236;0.98;0;0;0;0;1;2534740.0;1164230.0
2062;2777;Jan 17;0;0;6;1;1;2776010.0;1199150.0
2063;312;0.91;0;1;3;3;0;2584800.0;1251230.0
2064;412;0.685;0;0;0;0;0;2577840.0;1178170.0
2065;2156;1.5350000000000001;0;2;4;2;2;2607810.0;1200940.0
2066;415;0.8250000000000001;0;1;0;3;3;2602530.0;1192400.0
2067;284;0.755;0;1;0;3;0;2614290.0;1206180.0
2068;4303;0.68;0;3;5;2;2;2536730.0;1162240.0
2069;6777;0.77;0;0;0;0;1;2582930.0;1230750.0
2070;103;0.645;0;0;0;0;0;2490350.0;1112700.0
2071;477;1.585;0;1;8;3;0;2729790.0;1122250.0
2072;251;0.88;0;0;1;3;0;2616790.0;1183290.0
2073;1739;0.785;0;0;0;0;0;2605450.0;1262590.0
2074;2280;0.665;0;0;1;2;0;2753450.0;1245000.0
2075;1106;01. Aug;0;0;1;2;1;2619410.0;1244010.0
2076;3928;0.805;1;3;3;2;2;2698290.0;1239690.0
2077;212;1.115;0;1;0;3;3;2565810.0;1188340.0
2078;1164;0.895;0;0;2;2;1;2783760.0;1187520.0
2079;664;0.8;0;0;1;3;3;2610840.0;1222970.0
2080;2552;1.945;0;0;4;1;1;2645200.0;1239910.0
2081;564;Jan 29;0;0;3;3;0;2581710.0;1194040.0
2082;296;1.0;0;0;0;0;0;2692060.0;1117510.0
2083;5340;0.735;0;1;7;1;1;2654750.0;1253570.0
2084;872;0.925;0;1;2;3;2;2701010.0;1249000.0
2085;2571;0.7000000000000001;0;5;6;2;2;2601490.0;1167780.0
2086;1206;0.8150000000000001;0;1;2;3;0;2651410.0;1233420.0
2087;902;01. Mär;0;1;0;3;3;2627520.0;1224260.0
2088;1133;0.685;0;0;2;3;0;2706540.0;1232940.0
2089;2092;1.405;0;1;8;2;2;2730660.0;1268210.0
2090;17843;3.715;0;6;32;0;0;2717860.0;1090490.0
2091;1517;0.81;0;0;2;2;2;2517610.0;1150650.0
2092;9853;Mär 47;0;3;11;0;0;2630370.0;1266640.0
2093;4123;06. Apr;0;104;208;1;1;2499670.0;1117530.0
2094;11624;2.125;1;5;21;1;1;2558770.0;1206620.0
2095;151;0.68;0;0;1;4;0;2589450.0;1211800.0
2096;2541;Feb 75;0;5;31;1;1;2682250.0;1241120.0
2097;875;0.765;0;0;0;0;2;2706600.0;1172280.0
2098;480;01. Mär;0;0;0;0;2;2580070.0;1188480.0
2099;6035;0.845;0;0;1;1;1;2640360.0;1267240.0
2100;2092;Feb 89;0;6;22;1;1;2709490.0;1269380.0
2101;280;01. Mai;0;0;2;3;3;2609290.0;1220840.0
2102;712;0.6950000000000001;0;0;0;0;2;2655870.0;1230820.0
2103;13203;Feb 98;0;11;24;0;0;2716650.0;1090690.0
2104;1148;Feb 47;0;2;18;2;2;2618770.0;1240860.0
2105;969;1.305;0;0;1;2;2;2717290.0;1264540.0
2106;22610;Feb 99;0;5;22;0;0;2529870.0;1153660.0
2107;273;1.085;0;0;0;0;0;2696170.0;1268980.0
2108;797;1.195;0;2;3;3;3;2522250.0;1159560.0
2109;619;1.705;0;0;1;2;2;2566680.0;1249610.0
2110;2915;01. Apr;0;2;9;2;1;2660430.0;1234450.0
2111;380;Jan 18;0;1;2;3;2;2627740.0;1172800.0
2112;409;0.715;0;0;2;3;2;2590520.0;1142280.0
2113;1242;0.71;0;0;3;3;0;2624050.0;1220180.0
2114;183;0.685;0;2;1;4;3;2669560.0;1177030.0
2115;1707;1.2650000000000001;0;1;0;2;2;2617000.0;1155370.0
2116;110;0.67;0;0;1;4;0;2582100.0;1227010.0
2117;1880;1.095;0;0;3;2;2;2573700.0;1210690.0
2118;3608;1.3800000000000001;0;1;11;1;2;2695550.0;1265280.0
2119;1255;1.855;1;6;7;2;1;2551640.0;1147150.0
2120;1648;Jan 24;0;2;5;2;2;2755960.0;1257630.0
2121;153;0.915;0;0;0;0;2;2634880.0;1234480.0
2122;1361;01. Nov;0;3;1;3;3;2575220.0;1109500.0
2123;256;Jan 17;0;0;0;0;0;2730390.0;1236660.0
2124;1237;Jan 47;0;1;1;2;2;2533780.0;1166430.0
2125;1746;0.64;0;0;1;2;3;2595890.0;1152520.0
2126;6883;Mär 54;0;2;8;1;0;2693390.0;1271230.0
2127;1637;0.785;0;1;1;3;0;2665340.0;1198470.0
2128;11516;Jan 47;0;0;4;1;1;2543070.0;1180030.0
2129;2622;1.875;0;4;33;1;1;2736400.0;1252980.0
2130;3290;0.835;0;1;4;2;2;2731000.0;1277420.0
2131;10169;Feb 41;0;0;7;1;1;2574430.0;1108340.0
2132;735;1.875;0;1;5;2;2;2530110.0;1176180.0
2133;5622;5.875;2;9;73;0;1;2561030.0;1205320.0
2134;164;0.85;0;2;2;4;3;2566810.0;1210860.0
2135;2306;2.365;0;5;9;1;2;2519350.0;1150190.0
2136;360;0.855;0;1;0;3;3;2584360.0;1101300.0
2137;241;0.885;0;0;0;0;0;2586030.0;1205590.0
2138;726;Jan 71;0;3;0;3;1;2547670.0;1205170.0
2139;1224;01. Mai;0;0;7;2;2;2723080.0;1078910.0
2140;881;0.785;0;2;2;3;0;2556950.0;1116180.0
2141;1193;1.285;0;2;3;2;3;2530490.0;1186340.0
2142;822;0.835;0;0;0;0;2;2787200.0;1186700.0
2143;804;2.165;0;2;4;2;2;2585810.0;1190570.0
2144;13788;3.0500000000000003;0;6;6;0;0;2692170.0;1230960.0
2145;1834;0.71;0;1;1;3;2;2636060.0;1164990.0
2146;1257;0.665;1;0;0;3;3;2689690.0;1225280.0
2147;520;0.8;0;0;1;3;3;2541910.0;1180040.0
2148;2415;2.075;0;3;14;1;2;2520160.0;1149310.0
2149;1272;Jan 17;0;0;2;2;2;2711370.0;1240250.0
2150;1604;Feb 68;0;3;4;1;1;2681930.0;1255850.0
