id;vehicles_per_day;strassen_laenge;Unfaelle_todesfolge;Unfaelle_schwer;Unfaelle_leicht;real_labels_print;cnn_prediction;x_coord_print;y_coord_print
001694;2096;0.985;0;0;1;2;3;2704300.0;1246370.0
001695;131;0.71;0;0;0;0;0;2733540.0;1256490.0
001696;1689;2.215;0;2;7;1;1;2725450.0;1238890.0
001697;8517;2.7600000000000002;0;0;9;1;0;2581880.0;1190520.0
001698;2679;0.705;0;3;6;2;2;2659870.0;1237430.0
001699;541;1.715;0;1;3;3;2;2685150.0;1247640.0
001700;2064;1.6600000000000001;0;2;11;1;2;2534190.0;1162610.0
001701;3589;Feb 34;0;2;6;1;1;2602710.0;1195250.0
001702;145;1.185;0;0;0;0;0;2628690.0;1223880.0
001703;597;1.5050000000000001;0;6;8;3;2;2493880.0;1118890.0
001704;3977;0.725;0;1;5;2;2;2610630.0;1186520.0
001705;3498;0.675;1;1;4;2;2;2582610.0;1216340.0
001706;462;0.84;0;0;0;0;0;2566380.0;1178300.0
001707;489;2.005;0;2;0;3;2;2700920.0;1276410.0
001708;511;Jan 71;0;1;0;3;0;2652820.0;1139360.0
001709;3530;0.805;0;0;0;0;2;2684540.0;1266190.0
001710;659;Jan 44;0;0;3;2;2;2582690.0;1244330.0
001711;271;1.285;0;0;3;3;2;2761080.0;1244510.0
001712;944;0.885;1;1;3;3;0;2770360.0;1183480.0
001713;1101;Jan 46;0;1;4;2;2;2699390.0;1242220.0
001714;2347;3.275;0;7;11;1;1;2619470.0;1263750.0
001715;1805;Jan 97;0;5;2;2;2;2713580.0;1098510.0
001716;1224;1.345;0;1;3;2;2;2624240.0;1239700.0
001717;208;0.905;0;0;1;3;3;2606770.0;1185380.0
001718;306;0.905;0;0;0;0;2;2694260.0;1260420.0
001719;1142;1.625;1;5;23;2;2;2632070.0;1171190.0
001720;295;0.915;0;0;0;0;0;2553530.0;1184050.0
001721;120;0.72;0;0;0;0;3;2526520.0;1187390.0
001722;485;0.845;0;0;1;3;0;2660860.0;1208940.0
001723;1371;1.895;0;2;6;2;1;2759640.0;1249380.0
001724;1412;Jan 71;0;0;3;2;2;2536460.0;1182730.0
001725;19263;2.865;0;1;10;0;0;2650950.0;1248960.0
001726;31048;Jan 59;1;2;12;0;0;2737280.0;1254300.0
001727;922;1.735;0;1;12;2;2;2599000.0;1224190.0
001728;2336;Mär 87;0;8;51;1;1;2746870.0;1255380.0
001729;635;0.805;0;1;2;3;3;2707960.0;1172800.0
001730;912;1.025;0;1;0;3;3;2739240.0;1263780.0
001731;1410;1.585;0;2;1;2;2;2661420.0;1241100.0
001732;460;0.985;0;0;1;3;2;2711350.0;1267060.0
001733;3901;1.165;0;2;2;1;1;2648650.0;1267850.0
001734;2454;1.065;0;3;6;2;0;2592650.0;1217650.0
001735;628;0.655;0;1;1;3;3;2528720.0;1165210.0
001736;1158;0.875;0;1;5;3;3;2799710.0;1172400.0
001737;1530;Jan 32;0;0;2;2;2;2670250.0;1226470.0
001738;1438;0.68;0;1;1;3;0;2522990.0;1163150.0
001739;7849;0.895;0;1;5;1;2;2697480.0;1227260.0
001740;153;0.85;0;1;1;4;3;2690550.0;1227120.0
001741;1853;1.665;0;0;1;1;1;2723820.0;1240970.0
001742;5893;Mär 18;0;5;11;1;1;2678200.0;1228030.0
001743;2801;1.225;0;0;4;1;2;2629190.0;1256590.0
001744;768;0.9450000000000001;0;0;0;0;2;2727210.0;1254170.0
001745;6237;02. Sep;0;1;17;1;1;2721530.0;1256400.0
001746;10240;Jan 32;0;0;3;1;1;2592090.0;1224490.0
001747;232;0.75;0;1;0;4;0;2629420.0;1221740.0
001748;7819;02. Feb;1;2;3;1;1;2711180.0;1232830.0
001749;182;0.665;0;1;0;4;0;2590720.0;1227000.0
001750;374;0.995;0;0;1;3;3;2654480.0;1209010.0
001751;21962;Apr 42;1;12;88;0;0;2685580.0;1252610.0
001752;1876;Apr 28;1;39;190;1;1;2681910.0;1248970.0
001753;2686;1.145;2;5;10;2;1;2564670.0;1130040.0
001754;2019;0.71;0;1;3;2;2;2760420.0;1198990.0
001755;192;0.8300000000000001;0;0;0;0;0;2731520.0;1272710.0
001756;460;0.735;0;0;1;3;2;2601060.0;1229510.0
001757;1259;01. Aug;0;2;9;2;1;2701590.0;1113990.0
001758;1406;Jan 34;0;0;8;2;1;2611130.0;1231410.0
001759;380;Jan 28;0;1;4;3;3;2620660.0;1226550.0
001760;10457;1.665;0;0;3;1;0;2724940.0;1275610.0
001761;13546;2.495;0;3;12;0;0;2704670.0;1228120.0
001762;876;1.105;0;2;1;3;3;2505970.0;1124550.0
001763;646;0.93;0;0;0;0;3;2701320.0;1191460.0
001764;1751;1.675;0;2;4;2;1;2544230.0;1155270.0
001765;5348;1.585;0;0;0;0;1;2692480.0;1230260.0
001766;397;0.895;0;0;0;0;0;2637350.0;1235130.0
001767;533;Jan 34;0;0;0;0;0;2553450.0;1215720.0
001768;295;0.875;0;0;0;0;3;2553410.0;1183910.0
001769;1079;1.075;0;0;0;0;3;2706940.0;1252450.0
001770;98;0.665;0;1;3;4;3;2590300.0;1118920.0
001771;335;0.87;0;0;0;0;0;2544390.0;1174320.0
001772;2281;1.5050000000000001;0;1;8;1;1;2737790.0;1268510.0
001773;1472;0.9400000000000001;0;0;3;2;2;2755500.0;1236410.0
001774;1630;1.585;0;2;4;2;2;2679430.0;1258040.0
001775;812;0.675;0;0;0;0;0;2727460.0;1260470.0
001776;614;1.565;0;3;6;3;2;2759890.0;1191810.0
001777;2648;0.65;0;2;2;2;3;2695410.0;1266560.0
001778;4363;1.455;0;4;11;1;2;2695680.0;1226450.0
001779;364;1.405;0;0;0;0;3;2550160.0;1179120.0
001780;1655;01. Jul;0;1;7;2;2;2699090.0;1264500.0
001781;682;0.8;0;0;0;0;0;2752640.0;1180280.0
001782;639;0.66;0;0;4;3;3;2742210.0;1243170.0
001783;1888;0.905;0;0;0;0;3;2551790.0;1210970.0
001784;2531;0.6900000000000001;0;0;1;2;3;2614920.0;1266500.0
001785;8467;1.345;0;0;18;1;1;2704230.0;1240760.0
001786;582;0.8;0;0;1;3;2;2617090.0;1201070.0
001787;1264;1.835;0;1;2;2;0;2590030.0;1115550.0
001788;817;0.865;0;0;1;3;2;2678860.0;1272490.0
001789;543;1.885;0;2;8;3;2;2653790.0;1230580.0
001790;866;0.92;0;0;0;0;3;2651860.0;1263660.0
001791;5254;1.705;0;1;14;1;1;2688590.0;1243420.0
001792;4088;Feb 24;0;0;6;1;2;2735930.0;1255370.0
001793;156;0.9400000000000001;0;0;0;0;3;2646510.0;1234670.0
001794;437;01. Mär;0;1;0;3;0;2567770.0;1124760.0
001795;3095;0.77;0;0;0;0;2;2663690.0;1247260.0
001796;381;0.685;0;0;0;0;0;2625200.0;1263890.0
001797;1936;4.175;1;3;9;1;1;2548950.0;1194260.0
001798;4242;0.68;0;0;5;1;1;2728460.0;1267720.0
001799;6148;1.2550000000000001;0;7;21;1;1;2620330.0;1265290.0
001800;483;0.645;0;0;0;0;3;2579090.0;1253580.0
001801;1752;3.495;0;7;38;1;2;2600760.0;1201610.0
001802;2768;1.475;0;0;9;1;2;2580810.0;1188160.0
001803;2238;01. Jun;1;1;2;2;2;2658350.0;1249160.0
001804;2630;0.78;0;0;2;2;2;2639340.0;1235630.0
001805;455;1.075;0;2;5;3;1;2684970.0;1268960.0
001806;143;0.8200000000000001;0;1;4;4;3;2603240.0;1196820.0
001807;7403;0.855;0;1;5;1;1;2678480.0;1261760.0
001808;705;0.64;0;0;0;0;0;2672160.0;1234710.0
001809;912;2.465;0;1;5;2;1;2689640.0;1237210.0
001810;2717;01. Feb;0;1;4;2;1;2666000.0;1216370.0
001811;1848;0.76;0;0;3;2;3;2704730.0;1243130.0
001812;13345;Feb 29;0;1;3;1;2;2655680.0;1256880.0
001813;90;0.8300000000000001;0;0;0;0;0;2541720.0;1207630.0
001814;689;Feb 89;1;4;15;2;1;2756590.0;1208360.0
001815;967;0.785;0;0;0;0;3;2669860.0;1233740.0
001816;3812;1.375;0;4;18;1;1;2722310.0;1256630.0
001817;1596;0.84;0;1;2;2;0;2569080.0;1134290.0
001818;289;01. Nov;0;0;0;0;3;2542380.0;1169590.0
001819;2201;0.73;0;0;2;2;0;2584690.0;1224100.0
001820;831;0.755;0;0;0;0;0;2542760.0;1160910.0
001821;1868;3.6750000000000003;0;13;27;1;1;2641360.0;1129660.0
001822;695;2.075;0;8;1;3;2;2606790.0;1127760.0
001823;128;0.78;0;0;2;4;3;2565900.0;1196810.0
001824;617;1.875;0;0;7;2;2;2700710.0;1258500.0
001825;1307;Jan 27;0;0;2;2;2;2566970.0;1191490.0
001826;783;1.7550000000000001;0;1;5;2;2;2738920.0;1242660.0
001827;537;1.6600000000000001;0;3;3;3;2;2621200.0;1167850.0
001828;258;0.9500000000000001;0;0;0;0;2;2696370.0;1254360.0
001829;568;0.865;0;2;1;3;3;2545910.0;1201840.0
001830;280;0.67;0;1;0;4;0;2511210.0;1151520.0
001831;7442;2.445;0;1;1;1;0;2722630.0;1120480.0
001832;1237;Jan 44;0;0;1;2;0;2724500.0;1271180.0
001833;4655;0.775;0;1;1;2;3;2558160.0;1209450.0
001834;2802;0.725;0;4;4;2;0;2629050.0;1231180.0
001835;9955;3.605;0;5;24;0;0;2610510.0;1184810.0
001836;4518;0.685;0;1;5;2;2;2572000.0;1161020.0
001837;1161;0.85;0;1;0;3;1;2540330.0;1168630.0
001838;1183;0.84;0;0;2;2;2;2509530.0;1163780.0
001839;1143;0.685;0;0;1;3;3;2616210.0;1250900.0
001840;2524;0.81;0;0;3;2;2;2626750.0;1228610.0
001841;4288;03. Aug;0;0;35;1;0;2632690.0;1169500.0
001842;587;1.205;0;0;0;0;0;2726970.0;1246020.0
001843;708;0.68;0;0;1;3;0;2719390.0;1253510.0
001844;1819;0.73;0;1;2;2;3;2732260.0;1242760.0
001845;1675;0.805;0;0;0;0;3;2648890.0;1266850.0
001846;340;1.235;0;0;3;3;3;2602830.0;1222180.0
001847;727;0.75;0;4;4;3;3;2625200.0;1186050.0
001848;1309;0.715;0;0;2;3;0;2595170.0;1207060.0
001849;1358;0.67;0;0;2;3;3;2709340.0;1119380.0
001850;388;0.81;0;0;1;3;0;2556130.0;1177750.0
001851;1557;Jan 43;0;2;0;2;3;2716250.0;1081880.0
001852;3521;3.1350000000000002;0;17;69;1;0;2535750.0;1153580.0
001853;588;0.67;0;0;0;0;2;2567570.0;1122070.0
001854;227;1.105;0;0;1;3;3;2583170.0;1202840.0
001855;8929;Jan 87;0;0;2;1;1;2540950.0;1187010.0
001856;1355;2.345;0;1;18;1;1;2690900.0;1192870.0
001857;15571;2.225;0;1;11;0;0;2765980.0;1257030.0
001858;8055;1.285;0;2;0;1;1;2631660.0;1266940.0
001859;432;0.89;0;0;0;0;3;2729270.0;1250730.0
001860;1466;1.055;0;0;3;2;3;2731190.0;1242550.0
001861;966;1.735;0;2;5;2;2;2685650.0;1236920.0
001862;18459;02. Mai;0;6;8;0;0;2560670.0;1140310.0
001863;494;0.645;0;0;0;0;0;2624770.0;1256780.0
001864;199;0.67;0;0;0;0;0;2626200.0;1246360.0
001865;1789;Feb 34;0;2;0;2;1;2668060.0;1269480.0
001866;1457;Jan 62;0;3;3;2;2;2612240.0;1212610.0
001867;720;Jan 26;0;3;4;3;0;2607950.0;1178750.0
001868;177;0.9550000000000001;1;0;0;4;3;2551900.0;1148110.0
001869;249;0.7000000000000001;0;0;3;3;2;2763090.0;1249790.0
001870;1145;01. Aug;0;0;1;2;3;2759860.0;1255480.0
001871;1187;1.195;0;2;4;2;2;2552550.0;1155960.0
001872;303;1.195;0;0;0;0;0;2605680.0;1222620.0
001873;4167;1.285;0;1;2;1;1;2622910.0;1167880.0
001874;593;1.225;0;0;1;3;2;2682050.0;1151410.0
001875;166;0.965;0;0;0;0;0;2543260.0;1177150.0
001876;2342;2.025;0;5;16;1;1;2704960.0;1231770.0
001877;12078;Jan 81;0;1;5;1;1;2723990.0;1221390.0
001878;1658;0.93;0;0;1;2;3;2580840.0;1231540.0
001879;1971;2.355;0;1;9;1;2;2499760.0;1113770.0
001880;271;0.6950000000000001;0;1;1;3;2;2728920.0;1122360.0
001881;435;1.295;0;1;0;3;2;2591850.0;1246450.0
001882;114;0.6950000000000001;0;0;0;0;0;2565630.0;1186730.0
001883;238;0.81;0;0;1;3;0;2586730.0;1248330.0
001884;1715;0.885;0;0;0;0;3;2731900.0;1263530.0
001885;14707;2.6750000000000003;0;1;9;0;0;2533210.0;1169020.0
001886;9658;3.185;0;6;17;1;0;2756910.0;1222030.0
001887;3978;1.175;0;5;11;1;1;2723280.0;1246150.0
001888;5482;1.955;0;2;13;1;1;2650770.0;1226530.0
001889;2691;1.145;0;3;3;2;2;2659160.0;1270110.0
001890;4538;0.41500000000000004;0;1;7;2;2;2550920.0;1138500.0
001891;1186;Jan 32;0;0;3;2;2;2688480.0;1287710.0
001892;1002;0.98;0;1;1;3;3;2510110.0;1152320.0
001893;18364;2.735;0;2;7;0;1;2643240.0;1242000.0
001894;9096;0.875;1;0;4;1;1;2612670.0;1180690.0
001895;1727;0.705;0;1;5;2;2;2651300.0;1251900.0
001896;1657;1.625;1;1;6;2;2;2630130.0;1197220.0
001897;2735;Jan 52;0;2;7;1;2;2645810.0;1258660.0
001898;191;0.675;0;0;0;0;3;2527900.0;1179590.0
001899;5856;2.8000000000000003;0;0;2;1;0;2690270.0;1176270.0
001900;3053;0.98;0;1;2;2;2;2664030.0;1250050.0
001901;3899;Feb 25;1;8;42;1;1;2647940.0;1212450.0
001902;924;0.805;0;1;0;3;3;2687360.0;1212770.0
001903;8100;Jan 76;0;3;15;1;1;2611190.0;1185400.0
001904;430;Jan 74;0;3;2;3;1;2723610.0;1216950.0
001905;868;Jan 42;0;1;6;2;0;2728380.0;1181920.0
001906;1860;1.195;0;0;6;2;2;2743950.0;1258820.0
001907;916;0.74;0;1;0;3;0;2693680.0;1238820.0
001908;716;0.84;0;0;1;3;3;2569340.0;1202120.0
001909;773;Jan 72;0;3;2;3;2;2593650.0;1236070.0
001910;13589;Jun 44;1;23;89;0;0;2613320.0;1266350.0
001911;95;0.915;0;1;1;4;0;2661250.0;1272820.0
001912;257;0.8300000000000001;0;0;1;3;0;2586960.0;1248170.0
001913;4312;0.8250000000000001;0;1;0;2;0;2641290.0;1174310.0
001914;700;0.665;0;0;1;3;0;2727830.0;1267430.0
001915;2606;1.805;0;4;7;1;1;2537930.0;1158670.0
001916;13467;2.085;0;0;17;0;0;2760100.0;1195820.0
001917;1963;01. Mär;0;0;1;2;1;2610510.0;1263850.0
001918;7482;1.405;1;8;39;1;1;2577130.0;1182800.0
001919;1332;0.765;0;2;2;3;0;2597680.0;1202610.0
001920;1727;0.47500000000000003;0;0;1;3;0;2667920.0;1207280.0
001921;489;Jan 28;0;0;0;0;2;2577810.0;1191850.0
001922;643;0.66;0;0;1;3;0;2528760.0;1165680.0
001923;796;0.71;0;0;0;0;3;2609090.0;1184130.0
001924;1475;Jan 27;0;0;2;2;2;2548910.0;1158590.0
001925;3853;1.565;0;1;7;1;1;2671030.0;1247280.0
001926;1226;0.66;0;0;2;3;0;2623220.0;1217090.0
001927;2628;2.0;0;1;15;1;1;2614480.0;1195950.0
001928;842;1.695;0;2;4;2;1;2718770.0;1098930.0
001929;2056;1.865;1;0;6;1;1;2572340.0;1108200.0
001930;3106;0.64;0;0;2;2;2;2654100.0;1255470.0
001931;24185;1.555;0;1;2;0;0;2535570.0;1177750.0
001932;1399;Mär 21;0;4;36;1;1;2698600.0;1262850.0
001933;1316;1.155;0;1;8;2;2;2618560.0;1206650.0
001934;289;0.89;0;0;0;0;0;2759590.0;1174200.0
001935;8580;2.025;0;0;6;1;1;2588050.0;1218750.0
001936;2966;0.905;0;5;15;2;2;2672310.0;1215260.0
001937;832;0.745;0;1;1;3;4;2545830.0;1211250.0
001938;1463;Feb 46;0;8;23;1;1;2638030.0;1237360.0
001939;773;0.72;0;0;2;3;3;2558370.0;1145720.0
001940;3476;Jan 83;0;3;10;1;1;2575670.0;1202180.0
001941;5928;0.685;1;1;0;2;1;2571630.0;1206450.0
001942;604;Jan 53;0;1;0;3;0;2616110.0;1180460.0
001943;547;0.925;0;0;1;3;0;2714580.0;1246150.0
001944;302;0.66;0;0;0;0;2;2695440.0;1152230.0
001945;1216;02. Jul;0;1;4;2;2;2676940.0;1280280.0
001946;323;0.75;0;0;1;3;0;2617180.0;1189040.0
001947;1841;Mär 35;0;6;18;1;1;2699210.0;1240500.0
001948;31941;2.3000000000000003;0;1;18;0;0;2612470.0;1230340.0
001949;412;1.215;0;1;2;3;2;2723560.0;1119510.0
001950;609;0.68;0;0;3;3;2;2665170.0;1189230.0
001951;1418;0.85;0;0;0;0;0;2588600.0;1121410.0
001952;4018;02. Feb;0;2;21;1;1;2678520.0;1252470.0
001953;12729;Apr 95;0;2;25;0;0;2621800.0;1265040.0
001954;497;Jan 36;0;0;0;0;2;2590910.0;1211340.0
001955;13717;Feb 79;0;2;8;0;0;2574320.0;1182920.0
001956;15289;01. Mai;1;1;0;1;1;2750110.0;1261940.0
001957;1600;0.81;0;0;1;2;1;2597410.0;1150580.0
001958;2569;0.67;0;0;1;2;3;2563730.0;1213940.0
001959;8883;1.305;2;13;19;1;1;2502710.0;1115380.0
001960;3347;Mär 13;1;1;7;1;1;2750020.0;1213380.0
001961;10133;Jan 92;0;0;5;1;1;2735520.0;1219610.0
001962;1069;1.225;0;0;4;2;3;2757110.0;1256330.0
001963;2061;Feb 15;0;10;22;1;1;2705940.0;1114940.0
001964;3918;1.6400000000000001;0;4;6;1;1;2585270.0;1224400.0
001965;2640;4.5600000000000005;3;15;87;1;1;2678650.0;1249440.0
001966;120;0.55;0;0;0;0;3;2643050.0;1261410.0
001967;482;0.785;0;0;1;3;0;2562700.0;1192580.0
001968;417;0.6900000000000001;0;1;0;3;3;2652220.0;1116850.0
001969;515;0.71;0;0;1;3;2;2562670.0;1189660.0
001970;138;0.84;0;0;1;3;2;2548770.0;1180080.0
001971;761;1.575;0;1;0;3;2;2593620.0;1123290.0
001972;673;0.915;0;0;1;3;3;2768490.0;1189550.0
001973;187;1.185;0;0;0;0;0;2637280.0;1248740.0
001974;1263;Jan 41;0;0;1;2;2;2696060.0;1255220.0
001975;303;0.75;0;0;0;0;4;2566590.0;1187490.0
001976;3574;0.9450000000000001;0;0;7;1;1;2663860.0;1271010.0
001977;4627;Jan 32;0;2;8;1;2;2575820.0;1202030.0
001978;379;Jan 21;0;2;1;3;0;2566360.0;1173300.0
001979;1405;1.5250000000000001;0;0;2;2;2;2741810.0;1265380.0
001980;2496;01. Nov;0;0;4;2;1;2715360.0;1226020.0
001981;434;0.905;0;0;0;0;0;2741890.0;1217500.0
001982;6841;4.225;1;5;36;1;0;2590730.0;1193560.0
001983;346;Jan 27;0;0;1;3;0;2513560.0;1149810.0
001984;381;1.855;0;0;1;3;0;2643160.0;1131320.0
001985;944;1.945;0;0;0;0;2;2522180.0;1151880.0
001986;1099;1.175;0;1;0;3;3;2518640.0;1152550.0
001987;1554;2.205;0;4;10;2;2;2502270.0;1130890.0
001988;3634;1.605;0;7;10;1;1;2557640.0;1144660.0
001989;295;1.285;0;0;0;0;3;2524520.0;1154430.0
001990;5394;1.895;0;1;8;1;1;2722770.0;1221880.0
001991;1132;2.345;0;1;5;2;1;2720280.0;1252700.0
001992;1548;1.565;1;0;7;2;2;2579740.0;1211000.0
001993;15117;2.1350000000000002;0;0;9;0;1;2759180.0;1260820.0
001994;809;Jan 31;0;0;0;0;1;2568920.0;1189970.0
001995;1831;0.725;0;0;2;2;3;2755540.0;1235610.0
001996;5838;2.395;0;0;1;1;1;2570230.0;1194220.0
001997;460;Jan 57;0;1;1;3;3;2708770.0;1096370.0
001998;536;0.965;0;0;0;0;3;2544830.0;1164850.0
001999;407;0.9550000000000001;0;1;0;3;3;2763910.0;1256720.0
002000;295;Jan 79;0;1;0;3;2;2662610.0;1225420.0
002001;1016;1.655;0;1;3;2;2;2634590.0;1226480.0
002002;22368;2.275;0;3;17;0;0;2611440.0;1226080.0
002003;104;0.725;0;0;0;0;0;2633260.0;1236210.0
002004;420;0.6900000000000001;0;0;0;0;0;2580830.0;1196560.0
002005;673;1.0;0;0;1;3;3;2589260.0;1152040.0
002006;3596;Apr 61;0;14;46;1;1;2723430.0;1077460.0
002007;2659;1.945;0;1;11;1;2;2611770.0;1224930.0
002008;10154;0.64;0;3;8;1;2;2722520.0;1215380.0
002009;1021;0.665;0;0;1;3;0;2732150.0;1249690.0
002010;147;0.735;0;0;0;0;3;2695990.0;1271600.0
002011;2431;0.92;0;1;2;2;1;2622810.0;1167830.0
002012;11068;4.425;1;2;10;0;0;2766410.0;1258580.0
002013;449;1.595;0;0;4;3;2;2618590.0;1250730.0
002014;2158;0.78;0;0;3;2;2;2765950.0;1135400.0
002015;1103;1.425;0;0;3;2;2;2693860.0;1240310.0
002016;379;0.68;0;0;1;3;0;2628160.0;1172560.0
002017;366;0.755;0;0;0;0;0;2623770.0;1256100.0
002018;3269;02. Jan;0;8;21;1;1;2575990.0;1198290.0
002019;2825;0.865;0;1;4;2;3;2582580.0;1206190.0
002020;2965;0.66;0;1;1;2;2;2540650.0;1198990.0
002021;6478;3.4050000000000002;0;6;28;1;1;2684050.0;1254810.0
002022;1186;0.885;0;0;1;2;3;2699530.0;1203930.0
002023;9309;04. Jul;0;8;20;0;0;2678170.0;1250420.0
002024;247;0.685;0;0;0;0;3;2691000.0;1134520.0
002025;2309;2.595;0;6;24;1;1;2608180.0;1261150.0
002026;3473;1.2750000000000001;0;3;17;1;2;2618950.0;1236220.0
002027;5997;Jan 67;0;0;1;1;0;2587830.0;1192810.0
002028;319;1.2650000000000001;0;1;1;3;3;2701810.0;1259340.0
002029;270;1.095;0;0;1;3;3;2593090.0;1123680.0
002030;2559;0.755;0;0;3;2;2;2606090.0;1251600.0
002031;176;1.0150000000000001;0;0;2;3;3;2607370.0;1234930.0
002032;4102;0.715;0;0;1;1;1;2744980.0;1158110.0
002033;162;0.7000000000000001;0;0;0;0;0;2693700.0;1138390.0
002034;3116;0.8300000000000001;0;1;3;2;1;2620910.0;1258620.0
002035;698;0.735;0;0;0;0;3;2760680.0;1249720.0
002036;926;Jan 74;0;0;4;2;2;2607270.0;1213840.0
002037;18682;4.775;0;4;50;0;0;2677110.0;1228490.0
002038;2793;0.87;0;0;1;2;2;2694920.0;1274040.0
002039;1071;0.79;0;0;0;0;2;2682400.0;1232900.0
002040;159;0.745;0;0;0;0;0;2623830.0;1224130.0
002041;172;0.655;1;0;1;4;3;2518430.0;1147010.0
002042;3388;0.705;0;0;3;2;2;2612620.0;1261400.0
002043;211;01. Mai;0;1;0;3;0;2670160.0;1197880.0
002044;417;1.885;0;0;2;3;1;2751880.0;1228380.0
002045;166;0.67;0;0;1;3;3;2614220.0;1225240.0
002046;1556;0.785;0;0;5;2;2;2576090.0;1171440.0
002047;765;01. Apr;0;0;0;0;2;2632700.0;1221580.0
002048;1375;Mär 94;0;10;36;1;1;2706880.0;1235780.0
002049;11860;Feb 68;0;4;2;1;0;2758480.0;1260770.0
002050;2385;2.015;0;1;5;1;1;2645270.0;1239590.0
002051;2543;01. Aug;0;0;11;2;3;2736180.0;1183790.0
002052;1219;1.455;0;2;4;2;3;2533440.0;1196210.0
002053;2559;Jan 17;0;0;4;1;2;2650690.0;1136890.0
002054;126;Jan 84;0;0;1;3;3;2704730.0;1149360.0
002055;280;0.915;0;4;2;3;2;2641580.0;1252650.0
002056;10285;2.035;0;1;7;1;1;2738460.0;1219930.0
002057;571;01. Aug;0;0;0;0;2;2679870.0;1231220.0
002058;380;1.235;0;0;0;0;3;2616900.0;1214770.0
002059;3174;2.065;0;1;12;1;1;2660030.0;1264410.0
002060;639;0.725;0;0;0;0;0;2643770.0;1132750.0
002061;1236;0.98;0;0;0;0;1;2534740.0;1164230.0
002062;2777;Jan 17;0;0;6;1;1;2776010.0;1199150.0
002063;312;0.91;0;1;3;3;0;2584800.0;1251230.0
002064;412;0.685;0;0;0;0;0;2577840.0;1178170.0
002065;2156;1.5350000000000001;0;2;4;2;2;2607810.0;1200940.0
002066;415;0.8250000000000001;0;1;0;3;3;2602530.0;1192400.0
002067;284;0.755;0;1;0;3;0;2614290.0;1206180.0
002068;4303;0.68;0;3;5;2;2;2536730.0;1162240.0
002069;6777;0.77;0;0;0;0;1;2582930.0;1230750.0
002070;103;0.645;0;0;0;0;0;2490350.0;1112700.0
002071;477;1.585;0;1;8;3;0;2729790.0;1122250.0
002072;251;0.88;0;0;1;3;0;2616790.0;1183290.0
002073;1739;0.785;0;0;0;0;0;2605450.0;1262590.0
002074;2280;0.665;0;0;1;2;0;2753450.0;1245000.0
002075;1106;01. Aug;0;0;1;2;1;2619410.0;1244010.0
002076;3928;0.805;1;3;3;2;2;2698290.0;1239690.0
002077;212;1.115;0;1;0;3;3;2565810.0;1188340.0
002078;1164;0.895;0;0;2;2;1;2783760.0;1187520.0
002079;664;0.8;0;0;1;3;3;2610840.0;1222970.0
002080;2552;1.945;0;0;4;1;1;2645200.0;1239910.0
002081;564;Jan 29;0;0;3;3;0;2581710.0;1194040.0
002082;296;1.0;0;0;0;0;0;2692060.0;1117510.0
002083;5340;0.735;0;1;7;1;1;2654750.0;1253570.0
002084;872;0.925;0;1;2;3;2;2701010.0;1249000.0
002085;2571;0.7000000000000001;0;5;6;2;2;2601490.0;1167780.0
002086;1206;0.8150000000000001;0;1;2;3;0;2651410.0;1233420.0
002087;902;01. Mär;0;1;0;3;3;2627520.0;1224260.0
002088;1133;0.685;0;0;2;3;0;2706540.0;1232940.0
002089;2092;1.405;0;1;8;2;2;2730660.0;1268210.0
002090;17843;3.715;0;6;32;0;0;2717860.0;1090490.0
002091;1517;0.81;0;0;2;2;2;2517610.0;1150650.0
002092;9853;Mär 47;0;3;11;0;0;2630370.0;1266640.0
002093;4123;06. Apr;0;104;208;1;1;2499670.0;1117530.0
002094;11624;2.125;1;5;21;1;1;2558770.0;1206620.0
002095;151;0.68;0;0;1;4;0;2589450.0;1211800.0
002096;2541;Feb 75;0;5;31;1;1;2682250.0;1241120.0
002097;875;0.765;0;0;0;0;2;2706600.0;1172280.0
002098;480;01. Mär;0;0;0;0;2;2580070.0;1188480.0
002099;6035;0.845;0;0;1;1;1;2640360.0;1267240.0
002400;2006;0.845;0;0;2;2;2;2662390.0;1267120.0
002401;2045;2.495;0;1;16;1;1;2693770.0;1289620.0
002402;2063;1.915;0;2;12;1;1;2657520.0;1258620.0
002403;8376;2.785;0;1;1;1;0;2693510.0;1274120.0
002404;826;0.91;0;0;1;3;1;2523230.0;1159080.0
002405;3101;1.735;0;1;7;1;2;2686530.0;1260550.0
002406;236;0.985;0;0;3;3;0;2744110.0;1267910.0
002407;1655;0.97;0;1;4;2;2;2719690.0;1232220.0
002408;1136;0.665;0;0;0;0;3;2690950.0;1269610.0
002409;4067;01. Feb;0;1;1;2;1;2645850.0;1259120.0
002410;2653;0.655;0;2;5;2;1;2591220.0;1225130.0
002411;246;1.235;0;0;2;3;3;2584780.0;1206510.0
002412;11314;2.985;0;1;7;0;0;2706570.0;1227160.0
002413;2565;0.975;0;0;1;2;2;2705330.0;1110430.0
002414;6808;0.745;0;4;18;1;3;2625280.0;1231150.0
002415;187;0.905;0;0;0;0;3;2572940.0;1185740.0
002416;2050;0.66;0;0;2;2;2;2629320.0;1237510.0
002417;2957;0.84;0;2;10;2;2;2752060.0;1261530.0
002418;245;0.75;0;0;0;0;0;2728830.0;1273050.0
002419;2836;1.365;0;1;10;1;2;2610800.0;1191890.0
002420;3056;0.795;0;0;2;2;2;2588050.0;1193950.0
